SPNWR_ID,Date,SpeciesCode,OriginalTagID,CaptureType,ActivityLocation,Result,Y Laid,Y Buried,Yless Laid,Yless Buried,Date Emerg,Time Emerg,Date Excav,Time Excav,NestConfirmed,NestWashedOut,NestNotFound,PredatedType,PredatedWhen,PredatedEggs,PredatedHatchlings,L Hatch,LiveEmergedHatchlings,DateLHatchReleased,TimeLHatchReleased,HatchlingReleaseLocation,EmergedHatchlingsDead,EmergedHatchlingsDeadReason,EmergedHatchlingsAlive,HatchlingsTakenForIncubation,HatchlingsReleased,D Hatch,NestHatchlingsDeadReason,Yolkless,Hatched shell,Full term pipped live,Full term pipped dead,FTU-Live,Full term unpipped dead,Mid Pig Body,Pre-midterm (pigmented eye),Undeveloped,UnFertilized,UNKNOWN,Total unhatched,Total eggs,Hatch success (%),H-Deformed,UH-Deformed_Albino,UH-Deformed_Twins,UH-Deformed_Other,Relocated
228,5/4/2011,Dc,YYX124,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
229,5/4/2011,Dc,YYL617,,,Probable Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
230,5/5/2011,Dc,YYX101,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
231,5/5/2011,Dc,XXZ128,,,Probable Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
232,5/4/2011,Dc,AAV960,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
233,5/3/2011,Dc,XXZ053,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
234,5/3/2011,Dc,AAG270,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
235,5/3/2011,Dc,AAC261,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
236,5/3/2011,Dc,XXZ064,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
238,5/3/2011,Dc,PPQ258,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
239,5/3/2011,Dc,MJ32,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
240,5/3/2011,Dc,YYX049,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
241,5/3/2011,Dc,AAQ993,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
242,5/3/2011,Dc,AAV953,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
243,5/3/2011,Dc,UUK907,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
244,5/4/2011,Dc,3015,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
245,5/4/2011,Dc,MJ50,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
246,5/4/2011,Dc,XXZ495,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
247,5/4/2011,Dc,AAV640,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
248,5/6/2011,Dc,AAV666,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
249,5/6/2011,Dc,XXZ491,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
250,5/6/2011,Dc,YYL692,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
251,5/6/2011,Dc,AAR296,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
252,5/6/2011,Dc,KL142,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
253,5/6/2011,Dc,UUK889,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
254,5/7/2011,Dc,UUK882,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
255,5/7/2011,Dc,UUK911,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
256,5/7/2011,Dc,UUK910,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
257,5/7/2011,Dc,XXZ443,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
258,5/7/2011,Dc,WC1021,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
260,5/8/2011,Dc,UUK881,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
261,5/8/2011,Dc,3063,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
262,5/8/2011,Dc,MK45,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
263,5/8/2011,Dc,TTZ336,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
264,5/8/2011,Dc,AAR575,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
265,5/8/2011,Dc,AAQ943,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
266,5/9/2011,Dc,XXZ034,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
267,5/9/2011,Dc,UUK934,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
268,5/9/2011,Dc,TTZ369,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
269,5/9/2011,Dc,AAR530,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
270,5/9/2011,Dc,AAC260,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
271,5/9/2011,Dc,AAL228,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
273,5/10/2011,Dc,AAG402,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
274,5/9/2011,Dc,AAV967,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
275,5/10/2011,Dc,KL1,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
276,5/10/2011,Dc,AAV615,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
277,5/10/2011,Dc,AAL228,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
278,5/10/2011,Dc,YYX102,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
280,5/11/2011,Dc,UUK893,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
281,5/11/2011,Dc,VI1291,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
282,5/11/2011,Dc,XXZ417,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
283,5/12/2011,Dc,AAR952,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
284,5/12/2011,Dc,XXZ402,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
286,5/12/2011,Dc,UUK906,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
287,5/12/2011,Dc,PPQ244,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
288,5/12/2011,Dc,XXZ495,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
289,5/12/2011,Dc,PPQ311,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
290,5/12/2011,Dc,VI1062,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
291,5/12/2011,Dc,MJ22,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
292,5/12/2011,Dc,AAC261,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
293,5/12/2011,Dc,XXZ064,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
294,5/13/2011,Dc,UUK906,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
295,4/20/2011,Dc,VI1291,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
296,4/22/2011,Dc,XXZ064,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
297,4/22/2011,Dc,AAV656,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
298,4/22/2011,Dc,XXZ186,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
299,4/22/2011,Dc,AAV587,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
300,4/23/2011,Dc,XXZ197,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
301,4/23/2011,Dc,AAG270,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
302,4/22/2011,Dc,AAV544,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
303,4/22/2011,Dc,XXZ491,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
304,4/14/2011,Dc,MJ33,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
306,5/14/2011,Dc,XXZ128,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
307,5/14/2011,Dc,UUK939,,,Probable Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
308,5/14/2011,Dc,YYL617,,,Probable Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
309,5/14/2011,Dc,AAV640,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
310,5/13/2011,Dc,YYX124,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
311,5/13/2011,Dc,3015,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
312,5/14/2011,Dc,AAV935,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
313,5/14/2011,Dc,AAR863,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
314,5/14/2011,Dc,YYX155,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
315,5/14/2011,Dc,XXZ115,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
317,5/16/2011,Dc,KL142,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
318,5/15/2011,Dc,AAV666,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
319,5/15/2011,Dc,AAV960,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
320,5/15/2011,Dc,XXZ142,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
321,5/15/2011,Dc,UUK910,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
327,5/16/2011,Dc,3063,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
328,5/17/2011,Dc,UUK882,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
329,5/17/2011,Dc,AAR575,,,Track Only,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
330,5/17/2011,Dc,MK45,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
331,5/17/2011,Dc,SPP022,,,Probable Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
332,5/16/2011,Dc,AAV517,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
333,5/16/2011,Dc,TTZ474,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
334,5/17/2011,Dc,TTZ358,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
335,5/11/2011,Dc,SPP002,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
336,5/17/2011,Dc,UUK911,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
337,5/17/2011,Dc,AAC260,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
340,5/18/2011,Dc,AAR575,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
341,5/18/2011,Dc,KL1,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
342,5/18/2011,Dc,AAV615,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
343,5/18/2011,Dc,TTZ369,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
344,5/18/2011,Dc,UUK934,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
345,5/18/2011,Dc,AAG402,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
346,5/18/2011,Dc,XXZ034,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
347,5/18/2011,Dc,AAL228,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
348,5/18/2011,Dc,AAG402,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
349,5/18/2011,Dc,WC1021,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
350,5/18/2011,Dc,AAV967,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
351,5/18/2011,Dc,YYX102,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
352,5/18/2011,Dc,UUK881,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
353,5/19/2011,Dc,TTZ336,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
354,5/21/2011,Dc,YYX030,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
355,5/22/2011,Dc,AAV953,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
356,5/22/2011,Dc,XXZ402,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
357,5/21/2011,Dc,YYX155,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
358,5/21/2011,Dc,AAV544,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
359,5/22/2011,Dc,MJ22,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
360,5/21/2011,Dc,PPQ258,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
361,5/21/2011,Dc,XXZ109,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
363,5/21/2011,Dc,SPP007,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
364,5/22/2011,Dc,PPQ311,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
366,5/20/2011,Dc,VI1062,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
367,5/20/2011,Dc,VI1291,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
368,5/21/2011,Dc,AAV546,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
369,5/21/2011,Dc,XXZ491,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
370,5/21/2011,Dc,AAV587,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
371,5/21/2011,Dc,XXZ053,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
372,5/21/2011,Dc,UUK893,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
373,5/20/2011,Dc,XXZ064,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
374,5/19/2011,Dc,SPP006,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
375,5/22/2011,Dc,MJ32,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
376,5/22/2011,Dc,AAC261,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
377,5/22/2011,Dc,SPP028,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
378,5/22/2011,Dc,AAG270,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
379,5/22/2011,Dc,AAR863,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
380,5/22/2011,Dc,YYX155,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
382,5/23/2011,Dc,AAV640,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
383,5/23/2011,Dc,YYX179,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
384,5/24/2011,Dc,YYL617,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
385,5/24/2011,Dc,TTZ347,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
386,5/24/2011,Dc,AAV695,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
387,5/24/2011,Dc,UUK907,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
388,5/24/2011,Dc,YYX124,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
389,5/24/2011,Dc,AAR863,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
390,5/23/2011,Dc,AAM898,,,Dry Run,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
391,5/23/2011,Dc,AAV935,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
392,4/5/2011,Dc,AAV544,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
394,4/5/2011,Dc,YYL617,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
395,4/5/2011,Dc,VI1291,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
396,4/4/2011,Dc,UUK889,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
397,4/4/2011,Dc,MJ0,,,unknown,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
398,5/24/2011,Dc,UUK910,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
399,5/24/2011,Dc,XXZ142,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
400,5/24/2011,Dc,XXZ128,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
401,5/24/2011,Dc,YYX066,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
402,5/25/2011,Dc,UUK907,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
403,5/25/2011,Dc,MJ33,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
404,5/25/2011,Dc,KL142,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
405,5/26/2011,Dc,AAC358,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
406,5/26/2011,Dc,XXZ186,,,Lay,,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
